timestamp,floor_1_energy_consumption,floor_2_energy_consumption,floor_3_energy_consumption,total_energy_consumption,weather_temperature,weather_humidity
2025-02-03 01:09:26,6.955,7.239,9.083,23.277133991445687,20,50
2025-02-03 01:09:27,7.156,7.115,8.9,23.17109821821078,20,50
2025-02-03 01:09:28,7.156,7.606,8.929,23.691042076747227,20,50
2025-02-03 01:09:29,7.304,7.07,8.863,23.23685133986077,20,50
2025-02-03 01:09:30,7.211,7.262,8.882,23.354094028846085,20,50
2025-02-03 01:09:31,7.352,7.023,8.637,23.01155381390813,20,50
2025-02-03 01:09:32,7.111,6.999,8.66,22.771060500013867,20,50
2025-02-03 01:09:33,7.318,7.225,8.447,22.99012245372617,20,50
2025-02-03 01:09:34,7.009,7.026,8.215,22.249858331130064,20,50
2025-02-03 01:09:35,7.164,7.187,8.453,22.804213555033662,20,50
2025-02-03 01:09:36,7.09,7.136,8.251,22.477662774284177,20,50
2025-02-03 01:09:37,6.987,7.15,7.954,22.09121585498252,20,50
2025-02-03 01:09:38,7.248,7.222,7.803,22.273207366469915,20,50
2025-02-03 01:09:39,7.151,7.219,7.849,22.218943372601007,20,50
2025-02-03 01:09:40,7.066,7.391,7.68,22.13760844059877,20,50
2025-02-03 01:09:41,7.046,7.026,7.443,21.515537111058755,20,50
2025-02-03 01:09:42,7.23,7.075,7.393,21.697213648281046,20,50
2025-02-03 01:09:43,6.995,7.086,7.247,21.327503437287127,20,50
2025-02-03 01:09:44,7.13,7.167,7.135,21.432052438930967,20,50
2025-02-03 01:09:45,6.891,7.078,7.26,21.230107360001252,20,50
2025-02-03 01:09:46,7.028,7.017,6.799,20.844130774285265,20,50
2025-02-03 01:09:47,6.78,7.44,6.671,20.89060720507184,20,50
2025-02-03 01:09:48,7.029,7.037,6.515,20.5801173285455,20,50
2025-02-03 01:09:49,6.924,7.023,6.356,20.302138982009218,20,50
2025-02-03 01:09:50,7.167,7.166,6.311,20.6439688029871,20,50
2025-02-03 01:09:51,6.994,7.124,6.093,20.21080506283273,20,50
2025-02-03 01:09:52,6.869,6.875,6.043,19.787643047090228,20,50
2025-02-03 01:09:53,7.147,7.33,6.079,20.556056959677548,20,50
2025-02-03 01:09:54,6.889,6.993,5.722,19.60506430403064,20,50
2025-02-03 01:09:55,7.023,7.093,5.683,19.798574214497876,20,50
2025-02-03 01:09:56,6.701,7.189,5.545,19.435137227614902,20,50
2025-02-03 01:09:57,6.938,7.241,5.499,19.67807151353862,20,50
2025-02-03 01:09:58,6.78,6.865,5.281,18.92611966401842,20,50
2025-02-03 01:09:59,6.827,6.982,5.074,18.882428958025535,20,50
2025-02-03 01:10:00,6.709,6.8,5.075,18.58409719663354,20,50
2025-02-03 01:10:01,6.8,6.882,5.052,18.734406135304727,20,50
2025-02-03 01:10:02,6.702,6.963,4.988,18.65221951053471,20,50
2025-02-03 01:10:04,6.768,6.982,4.982,18.731801206059032,20,50
2025-02-03 01:10:05,6.658,7.062,4.854,18.574205905553832,20,50
2025-02-03 01:10:06,6.875,6.926,4.736,18.536040544182185,20,50
2025-02-03 01:10:07,6.895,6.868,4.902,18.665149136417185,20,50
2025-02-03 01:10:08,6.787,6.96,4.638,18.38472219963578,20,50
2025-02-03 01:10:09,6.829,6.978,4.578,18.385311916292494,20,50
2025-02-03 01:10:10,6.448,6.825,4.557,17.82916203539388,20,50
2025-02-03 01:10:11,6.678,6.796,4.548,18.02186375130981,20,50
2025-02-03 01:10:12,6.588,6.936,4.526,18.04860299265306,20,50
2025-02-03 01:10:13,6.806,6.86,4.729,18.394424884042074,20,50
2025-02-03 01:10:14,6.863,6.721,4.952,18.53607055822864,20,50
2025-02-03 01:10:15,6.969,6.702,4.56,18.23038484126591,20,50
2025-02-03 01:10:16,6.964,6.72,4.729,18.41257493280775,20,50
2025-02-03 01:10:17,6.681,6.707,5.077,18.464214004894984,20,50
2025-02-03 01:10:18,6.899,6.87,5.072,18.841122633451675,20,50
2025-02-03 01:10:19,6.756,6.779,5.359,18.894310942961514,20,50
2025-02-03 01:10:20,6.692,7.025,5.266,18.982622191566495,20,50
2025-02-03 01:10:21,6.997,6.986,5.363,19.34527618866885,20,50
2025-02-03 01:10:22,6.934,6.584,5.121,18.639818063467246,20,50
2025-02-03 01:10:23,6.774,6.563,5.323,18.65964405484826,20,50
2025-02-03 01:10:24,6.862,6.712,5.63,19.203447455543706,20,50
2025-02-03 01:10:25,6.879,6.739,5.631,19.248545731010157,20,50
2025-02-03 01:10:26,6.928,6.816,5.734,19.477142093992512,20,50
2025-02-03 01:10:27,6.903,6.882,5.99,19.774458122196222,20,50
2025-02-03 01:10:28,6.966,6.599,6.323,19.88813340490426,20,50
2025-02-03 01:10:29,7.008,6.841,6.131,19.980596727899457,20,50
2025-02-03 01:10:30,6.896,6.783,6.461,20.140410230053096,20,50
2025-02-03 01:10:31,6.81,6.786,6.438,20.0344244117677,20,50
2025-02-03 01:10:32,7.007,6.813,6.663,20.482567194226846,20,50
2025-02-03 01:10:33,6.871,6.655,6.961,20.487835243238973,20,50
2025-02-03 01:10:34,6.833,6.813,6.932,20.577575825731085,20,50
2025-02-03 01:10:35,6.949,6.802,6.884,20.63564206536888,20,50
2025-02-03 01:10:36,6.95,7.017,7.341,21.306951307656036,20,50
2025-02-03 01:10:37,7.004,6.835,7.238,21.076070395474353,20,50
2025-02-03 01:10:38,7.085,6.928,7.657,21.669875592913442,20,50
2025-02-03 01:10:40,7.06,6.908,7.695,21.663465914880867,20,50
2025-02-03 01:10:41,6.976,6.776,7.862,21.614452008369874,20,50
2025-02-03 01:10:42,7.015,6.884,7.979,21.877830753640623,20,50
2025-02-03 01:10:43,7.193,6.75,8.074,22.017161141221923,20,50
2025-02-03 01:10:44,7.223,6.741,8.211,22.174035814115072,20,50
2025-02-03 01:10:45,7.201,6.714,8.352,22.2659460253343,20,50
2025-02-03 01:10:46,7.113,6.823,8.317,22.25283604322386,20,50
2025-02-03 01:10:47,7.084,7.011,8.561,22.65607302448963,20,50
2025-02-03 01:10:48,7.201,6.615,8.534,22.35067754251382,20,50
2025-02-03 01:10:49,7.071,6.98,8.515,22.567217579052972,20,50
2025-02-03 01:10:50,7.401,6.844,8.759,23.004346905484034,20,50
2025-02-03 01:10:51,7.157,6.84,8.613,22.609821660990168,20,50
2025-02-03 01:10:52,6.998,6.732,8.889,22.619698042234592,20,50
2025-02-03 01:10:53,7.119,6.734,8.873,22.726545051638016,20,50
2025-02-03 01:10:54,7.079,6.929,9.04,23.047976358016307,20,50
2025-02-03 01:10:55,7.354,6.933,9.061,23.348618705550685,20,50
2025-02-03 01:10:56,7.133,6.813,8.886,22.83182461728211,20,50
2025-02-03 01:10:57,7.263,6.996,9.108,23.367051688411813,20,50
2025-02-03 01:10:58,7.337,6.817,9.31,23.46498791779579,20,50
2025-02-03 01:10:59,7.262,7.226,8.898,23.386247488236226,20,50
2025-02-03 01:11:00,7.194,7.128,8.973,23.29455430265634,20,50
2025-02-03 01:11:01,7.263,7.115,9.064,23.441818840810296,20,50
2025-02-03 01:11:02,7.368,7.121,9.096,23.585516778443125,20,50
2025-02-03 01:11:03,7.091,6.962,8.933,22.986001494809333,20,50
2025-02-03 01:11:04,7.355,6.985,8.826,23.165396071528203,20,50
2025-02-03 01:11:05,7.129,6.964,8.967,23.059965873880657,20,50
2025-02-03 01:11:07,7.133,7.011,8.681,22.824226379544506,20,50
2025-02-03 01:11:08,7.251,6.89,8.646,22.787539449357798,20,50
2025-02-03 01:11:09,7.115,7.065,7.701,21.88079520551629,20,50
2025-02-03 01:11:10,7.307,7.094,7.196,21.596269718680645,20,50
2025-02-03 01:11:11,7.158,7.008,8.685,22.850607906419377,20,50
2025-02-03 01:11:12,7.158,7.198,8.682,23.037487607989426,20,50
2025-02-03 01:11:13,7.045,6.977,8.582,22.603879343289744,20,50
2025-02-03 01:11:14,7.048,6.952,8.554,22.55323277862761,20,50
2025-02-03 01:11:15,7.023,7.126,8.511,22.659933856105198,20,50
2025-02-03 01:11:16,6.99,7.009,8.676,22.6748613920526,20,50
2025-02-03 01:11:17,7.107,7.034,8.606,22.747928874197566,20,50
2025-02-03 01:11:18,7.152,7.19,8.283,22.62484187466469,20,50
2025-02-03 01:11:19,7.011,7.053,8.437,22.50106316075056,20,50
2025-02-03 01:11:20,7.069,7.033,8.443,22.54536045475167,20,50
2025-02-03 01:11:21,7.073,5.558,7.978,20.60862653583364,20,50
2025-02-03 01:11:22,7.005,5.787,7.992,20.784178295769784,20,50
2025-02-03 01:11:23,6.919,5.603,8.09,20.61089954409141,20,50
2025-02-03 01:11:24,6.857,5.466,7.922,20.24437963884647,20,50
2025-02-03 01:11:25,7.131,5.506,7.855,20.492609421718477,20,50
2025-02-03 01:11:26,6.72,5.77,7.501,19.990680369083876,20,50
2025-02-03 01:11:27,7.146,5.552,7.424,20.122509465033165,20,50
2025-02-03 01:11:28,6.933,6.187,7.428,20.548729413146035,20,50
2025-02-03 01:11:29,6.938,7.03,7.248,21.21627371042311,20,50
2025-02-03 01:11:30,6.945,7.003,7.082,21.030560291952693,20,50
2025-02-03 01:11:31,6.858,7.377,6.97,21.20414840864713,20,50
2025-02-03 01:11:32,6.722,7.046,6.766,20.53462141811537,20,50
2025-02-03 01:11:33,6.786,7.449,6.815,21.049630922860686,20,50
2025-02-03 01:11:34,6.824,7.373,6.677,20.874217002594555,20,50
2025-02-03 01:11:35,6.69,7.533,6.371,20.593498701196797,20,50
2025-02-03 01:11:36,6.806,7.365,6.227,20.397793972580438,20,50
2025-02-03 01:11:37,6.747,7.575,6.138,20.460267011862438,20,50
2025-02-03 01:11:38,6.611,8.061,6.381,21.053047276212364,20,50
2025-02-03 01:11:39,6.906,7.592,6.099,20.596179609880988,20,50
2025-02-03 01:11:40,6.66,7.78,5.922,20.36181728657813,20,50
2025-02-03 01:11:41,6.543,7.688,5.812,20.04393213954549,20,50
2025-02-03 01:11:42,6.802,7.582,5.707,20.090268659391022,20,50
2025-02-03 01:11:43,6.521,7.764,5.602,19.887205507088076,20,50
2025-02-03 01:11:44,6.703,8.07,5.67,20.442650838918333,20,50
2025-02-03 01:11:45,6.817,7.891,5.506,20.214359208864888,20,50
2025-02-03 01:11:46,6.948,8.138,5.304,20.389625027727128,20,50
2025-02-03 01:11:47,6.645,7.954,5.261,19.85949296565611,20,50
2025-02-03 01:11:48,6.952,8.041,5.199,20.191754193190405,20,50
2025-02-03 01:11:49,6.8,8.089,5.033,19.922817186013333,20,50
2025-02-03 01:11:50,6.845,8.202,5.396,20.443044461249205,20,50
2025-02-03 01:11:51,6.965,7.98,5.071,20.016535100195146,20,50
2025-02-03 01:11:52,6.85,8.195,4.973,20.019030012322673,20,50
2025-02-03 01:11:53,6.985,7.947,4.908,19.840303022876963,20,50
2025-02-03 01:11:54,6.864,7.975,4.81,19.649329448417316,20,50
2025-02-03 01:11:55,6.916,8.094,4.976,19.986148993221,20,50
2025-02-03 01:11:56,6.628,7.862,5.231,19.72164982483691,20,50
2025-02-03 01:11:57,7.004,7.685,4.832,19.519976508729727,20,50
2025-02-03 01:11:58,7.181,7.986,4.861,20.02828411898251,20,50
2025-02-03 01:11:59,6.837,7.859,4.978,19.673738747824046,20,50
2025-02-03 01:12:00,6.878,7.747,4.895,19.519551000059646,20,50
2025-02-03 01:12:01,7.048,7.896,4.881,19.825175624518106,20,50
2025-02-03 01:12:02,6.859,7.673,5.337,19.86921288053752,20,50
2025-02-03 01:12:03,6.936,7.739,5.48,20.154635528366523,20,50
2025-02-03 01:12:04,6.828,7.496,5.268,19.592175780324865,20,50
2025-02-03 01:12:05,6.807,7.731,5.435,19.97316557250557,20,50
2025-02-03 01:12:07,7.064,7.54,5.513,20.11744879409993,20,50
2025-02-03 01:12:08,7.143,7.453,5.735,20.33166125760237,20,50
2025-02-03 01:12:09,6.968,7.731,5.468,20.166908162232883,20,50
2025-02-03 01:12:10,6.716,7.378,5.569,19.662821273199036,20,50
2025-02-03 01:12:11,7.263,7.314,5.748,20.325133663224136,20,50
2025-02-03 01:12:12,7.095,7.305,5.724,20.124481138556032,20,50
2025-02-03 01:12:13,7.089,7.169,5.847,20.10509370443893,20,50
2025-02-03 01:12:14,7.001,6.938,6.312,20.251384558195912,20,50
2025-02-03 01:12:15,7.23,6.763,6.281,20.27474488680258,20,50
2025-02-03 01:12:16,6.956,6.893,6.343,20.19119182548495,20,50
2025-02-03 01:12:17,7.108,6.758,6.467,20.333146450349997,20,50
2025-02-03 01:12:18,6.9,6.727,6.644,20.270726701636885,20,50
2025-02-03 01:12:19,6.99,6.796,6.899,20.685591521872475,20,50
2025-02-03 01:12:20,7.011,6.732,6.925,20.668079022524076,20,50
2025-02-03 01:12:21,7.156,6.475,6.891,20.521877224852016,20,50
2025-02-03 01:12:22,7.404,6.444,7.248,21.09662551820237,20,50
2025-02-03 01:12:23,7.156,6.765,7.239,21.159522797698592,20,50
2025-02-03 01:12:24,7.032,6.324,7.376,20.73224142327678,20,50
2025-02-03 01:12:25,6.517,6.429,7.614,20.55979885465849,20,50
2025-02-03 01:12:26,6.628,6.33,7.647,20.604628709747672,20,50
2025-02-03 01:12:27,7.907,6.168,7.513,21.587180473068706,20,50
2025-02-03 01:12:28,8.047,6.097,7.824,21.967395070939485,20,50
2025-02-03 01:12:29,7.938,6.103,8.221,22.26203597531191,20,50
2025-02-03 01:12:30,8.108,6.043,8.071,22.221271460457118,20,50
2025-02-03 01:12:31,7.974,6.061,8.195,22.229940378693104,20,50
2025-02-03 01:12:32,7.974,6.208,8.181,22.363221480209546,20,50
2025-02-03 01:12:33,8.204,5.964,8.22,22.38781269027941,20,50
2025-02-03 01:12:34,8.209,5.931,8.472,22.61187512818549,20,50
2025-02-03 01:12:35,8.061,5.842,8.367,22.2695043380741,20,50
2025-02-03 01:12:36,8.13,5.827,8.483,22.440993668647685,20,50
2025-02-03 01:12:37,8.277,5.95,8.552,22.77961412816984,20,50
2025-02-03 01:12:38,8.474,5.735,8.596,22.80455397846212,20,50
2025-02-03 01:12:39,7.856,5.707,8.79,22.352846945226965,20,50
2025-02-03 01:12:40,8.042,5.923,8.73,22.69492497528875,20,50
2025-02-03 01:12:41,7.96,5.87,8.75,22.58063807171285,20,50
2025-02-03 01:12:42,8.087,5.876,8.917,22.879892990522492,20,50
2025-02-03 01:12:43,8.033,5.661,8.754,22.448407591539286,20,50
2025-02-03 01:12:44,8.257,5.909,8.627,22.79337259136768,20,50
2025-02-03 01:12:45,8.267,5.945,8.826,23.037786418571546,20,50
2025-02-03 01:12:46,8.038,6.054,9.098,23.190274473078162,20,50
2025-02-03 01:12:47,8.019,5.854,8.911,22.783866366690425,20,50
2025-02-03 01:12:48,8.004,6.261,8.949,23.21501699225895,20,50
2025-02-03 01:12:49,7.65,5.968,8.675,22.292240984620133,20,50
2025-02-03 01:12:50,7.711,5.964,8.716,22.391371532806822,20,50
2025-02-03 01:12:51,7.724,6.199,8.59,22.514237233286227,20,50
2025-02-03 01:12:52,7.661,6.392,7.217,21.268907524450107,20,50
2025-02-03 01:12:53,7.517,6.274,6.988,20.778968279645852,20,50
2025-02-03 01:12:54,7.581,6.396,8.295,22.271901084654093,20,50
2025-02-03 01:12:55,7.337,6.451,7.992,21.780140613083855,20,50
2025-02-03 01:12:56,7.545,6.482,8.075,22.10186576712019,20,50
2025-02-03 01:12:57,7.302,6.59,8.084,21.975670345870018,20,50
2025-02-03 01:12:58,7.209,6.773,8.125,22.10664777514036,20,50
2025-02-03 01:12:59,7.343,6.895,8.029,22.267146205104574,20,50
